,Brand,Model_Name,Model_Number,Original_Price,Offered_Price,Discount,Rating,Rating_Count,Sim_Size,Sim_Type,Tech_Category,Touch_Screen,Display_Size,PCam_Avl,Primary_Camera,SCam_avl,Secondary_Camera,Int_Memory,RAM,Expandable_Memory,Memory_Card_Type,Memory_Card_Slot,Battery
826,Redmi,Note 8 Pro,MZB8307IN,"16,999","15,999",5% off,4.4,"78,328 Ratings & 6,796 Reviews",Nano + Nano,Dual Sim,Smartphones,Yes,16.59 cm (6.53 inch),Yes,64MP + 8MP + 2MP + 2MP,Yes,20MP Front Camera,64 GB,6 GB,512 GB,microSD,Dedicated Slot,4500 mAh
827,Itel,Vision1,Vision1,"7,099","6,699",5% off,4,73 Ratings & 9 Reviews,Micro,Dual Sim,Smartphones,Yes,15.46 cm (6.088 inch),Yes,8MP Rear Camera,Yes,5MP Front Camera,32 GB,2 GB,128 GB,Micro SD,Dedicated Slot,4000 mAh
828,Intex,ULTRA G3+,ULTRA G3+,"1,450","1,450",,3.9,78 Ratings & 8 Reviews,,Dual Sim,Feature Phones,No,7.11 cm (2.8 inch),,0.3MP Rear Camera,,,10 MB,10 MB,,,Dedicated Slot,1700 mAh
829,Kechaoda,A 31,A31,"1,175",915,22% off,4.3,60 Ratings & 5 Reviews,Nano SIM,Dual Sim,Feature Phones,No,3.66 cm (1.44 inch),,0.3MP Rear Camera,,,32 MB,32 MB,,,Dedicated Slot,800 mAh
830,Kechaoda,K116 Plus,K116-Plus,984,984,,4,"6,897 Ratings & 569 Reviews",,Dual Sim,Feature Phones,No,4.5 cm (1.77 inch),,0.3MP Rear Camera,,,32 MB,32 MB,,,Dedicated Slot,400 mAh
831,Lava,Hero 600+,H2,799,799,,4.3,442 Ratings & 36 Reviews,,Dual Sim,Feature Phones,No,4.57 cm (1.8 inch),No,,No,,3 MB,4 MB,32 GB,microSD,Dedicated Slot,620 mAh
832,Tecno,Spark 5,KD7H,"8,965","8,965",,4.1,34 Ratings & 4 Reviews,Both Nano Sim,Dual Sim,Smartphones,Yes,16.76 cm (6.6 inch),Yes,13MP Rear Camera,Yes,,32 MB,2 GB,,,Dedicated Slot,5000 mAh
833,Samsung,Galaxy Note10 Lite,SM-N770FZKNINU,"45,000","39,999",11% off,4.4,"1,329 Ratings & 228 Reviews",Nano SIM,Dual Sim,Smartphones,Yes,17.02 cm (6.7 inch),Yes,12MP + 12MP + 12MP,Yes,32MP Front Camera,128 GB,8 GB,1 TB,,Hybrid Slot,4500 mAh
834,Vivo,Y93,(Vivo 1814/PD1818DF_EX_1),"13,999","12,999",7% off,4.4,"9,341 Ratings & 715 Reviews",Nano SIM + Nano SIM,Dual Sim,Smartphones,Yes,15.8 cm (6.22 inch),Yes,13MP + 2MP,Yes,8MP Front Camera,64 GB,3 GB,256 GB,microSD,Dedicated Slot,4030 mAh
835,Kechaoda,A32,A32,"1,175",925,21% off,3.5,44 Ratings & 6 Reviews,Nano SIM,Dual Sim,Feature Phones,No,3.66 cm (1.44 inch),,0.3MP Rear Camera,,,32 MB,32 MB,,,Dedicated Slot,800 mAh
836,Karbonn,KX1i,KX1i,990,780,21% off,3.6,43 Ratings & 2 Reviews,Mini SIM,Dual Sim,Feature Phones,No,4.57 cm (1.8 inch),No,,No,,32 MB,32 MB,32 GB,microSD,Dedicated Slot,800 mAh
837,Vivo,U10,Vivo 1916/PD1928CF_IN,"10,990","10,990",,4.4,"42,216 Ratings & 3,085 Reviews",Nano SIM,Dual Sim,Smartphones,Yes,16.13 cm (6.35 inch),Yes,13MP + 8MP + 2MP,Yes,8MP Front Camera,64 GB,3 GB,256 GB,microSD,Dedicated Slot,5000 mAh
838,Samsung,Z4,SM-Z400FZDDINS,"6,200","6,200",,3.5,"1,171 Ratings & 152 Reviews",Micro SIM,Dual Sim,Smartphones,Yes,11.43 cm (4.5 inch),Yes,5MP Rear Camera,Yes,5MP Front Camera,8 GB,1 GB,128 GB,microSD,Dedicated Slot,2050 mAh
839,Honor,9N,LLD-AL20,"19,999","19,999",,4.3,"2,27,670 Ratings & 21,477 Reviews",Nano Sim,Dual Sim,Smartphones,Yes,14.83 cm (5.84 inches),Yes,13MP + 2MP,Yes,16MP Front Camera,128 GB,4 GB,256 GB,microSD,Hybrid Slot,3000 mAh
840,Honor,9N,LLD-AL20,"19,999","19,999",,4.3,"2,27,670 Ratings & 21,477 Reviews",Nano Sim,Dual Sim,Smartphones,Yes,14.83 cm (5.84 inches),Yes,13MP + 2MP,Yes,16MP Front Camera,128 GB,4 GB,256 GB,microSD,Hybrid Slot,3000 mAh
841,Honor,9N,LLD-AL20,"15,999","15,999",,4.3,"2,27,670 Ratings & 21,477 Reviews",Nano Sim,Dual Sim,Smartphones,Yes,14.83 cm (5.84 inches),Yes,13MP + 2MP,Yes,16MP Front Camera,64 GB,4 GB,256 GB,microSD,Hybrid Slot,3000 mAh
842,Samsung,Z4,SM-Z400FZDDINS,"6,200","6,200",,3.5,"1,171 Ratings & 152 Reviews",Micro SIM,Dual Sim,Smartphones,Yes,11.43 cm (4.5 inch),Yes,5MP Rear Camera,Yes,5MP Front Camera,8 GB,1 GB,128 GB,microSD,Dedicated Slot,2050 mAh
843,Jmax,J15,J15,699,699,,3.6,24 Ratings & 2 Reviews,,Dual Sim,Feature Phones,No,4.57 cm (1.8 inch),,1.3MP Rear Camera,,,32 MB,32 MB,,,Dedicated Slot,2500 mAh
844,Detel,D1 Champ,D1 Champ,654,654,1% off,3.6,"1,459 Ratings & 164 Reviews",,Dual Sim,Feature Phones,No,4.57 cm (1.8 inch),,0.3MP Rear Camera,,,32 MB,32 MB,,,Dedicated Slot,1000 mAh
845,Itel,A25,L5002,"5,099","4,799",5% off,4.3,96 Ratings & 8 Reviews,Micro,Dual Sim,Smartphones,Yes,12.7 cm (5 inch),Yes,5MP Rear Camera,Yes,2MP Front Camera,16 GB,1 GB,32 GB,Micro SD,Dedicated Slot,3020 mAh
846,itel,It5071,It 5071,"1,497","1,349",9% off,4.2,,,Dual Sim,Feature Phones,No,6.1 cm (2.4 inch),,0.3MP Rear Camera,,,16 MB,4 MB,,,Dedicated Slot,1900 mAh
847,Asus,ROG Phone 3,ZS661KS-6A039IN,"57,999","47,999",17% off,4.5,"1,778 Ratings & 346 Reviews",Nano,Dual Sim,Smartphones,Yes,16.74 cm (6.59 inch),Yes,64MP + 13MP + 5MP,Yes,24MP Front Camera,128 GB,12 GB,,,,6000 mAh
848,Itel,IT 5617,IT 5617,"1,349","1,349",,3.9,178 Ratings & 14 Reviews,,Dual Sim,Feature Phones,No,6.1 cm (2.4 inch),,0.3MP Rear Camera,,,32 MB,32 MB,,,Dedicated Slot,2500 mAh
849,Karbonn,K Phone 1,K Phone 1,"1,399","1,399",,4,180 Ratings & 26 Reviews,Mini SIM,Dual Sim,Feature Phones,No,6.1 cm (2.4 inch),Yes,1.3MP Rear Camera,No,,32 MB,32 MB,32 GB,microSD,Dedicated Slot,1400 mAh
850,Karbonn,K106S,K106S,837,837,,4.1,15 Ratings & 1 Reviews,,Dual Sim,Feature Phones,No,4.57 cm (1.8 inch),,0.3MP Rear Camera,,,10 MB,10 MB,,,Dedicated Slot,800 mAh
851,I,K 555,K 555,"1,169","1,169",,3.5,218 Ratings & 26 Reviews,Normal,Triple Sim,Feature Phones,No,7.11 cm (2.8 inch),,2MP Rear Camera,,,64 MB,64 MB,,,Dedicated Slot,3000 mAh
852,Jivi,N300 New,N300 New,949,949,,3.9,43 Ratings & 2 Reviews,Normal,Dual Sim,Feature Phones,No,6.1 cm (2.4 inch),Yes,0.03MP + 0MP,No,0MP Front Camera,32 MB,5 MB,,microSD,Dedicated Slot,1000 mAh
853,Megus,Eco,Eco,790,790,,3.2,119 Ratings & 10 Reviews,Full Size SIM,Dual Sim,Feature Phones,No,4.5 cm (1.77 inch),,0.3MP Rear Camera,,,32 MB,32 MB,,,Dedicated Slot,800 mAh
854,Intex,Turbo Slimzz IT0319ND,IT0319ND,"1,099","1,099",,4.4,,,Dual Sim,Feature Phones,No,6.1 cm (2.4 inch),,1.3MP Rear Camera,,,0 MB,,,,Dedicated Slot,1500 mAh
855,Vivo,V15,Vivo 1819/PD1831F_EX,"26,990","21,099",21% off,4.5,"36,042 Ratings & 3,005 Reviews",Nano SIM + Nano SIM,Dual Sim,Smartphones,Yes,16.59 cm (6.53 inch),Yes,12MP + 5MP + 8MP,Yes,32MP Front Camera,64 GB,6 GB,256 GB,microSD,Dedicated Slot,4000 mAh
856,Salora,Coral,Coral,854,854,,3.8,76 Ratings & 13 Reviews,,Dual Sim,Feature Phones,No,6.1 cm (2.4 inch),,1.3MP Rear Camera,,,32 MB,32 MB,,,Dedicated Slot,1800 mAh
857,Easyfone,Star,SMAFE-3,"4,990","3,499",29% off,4,254 Ratings & 66 Reviews,Standard,Single Sim,Feature Phones,No,4.32 cm (1.7 inch),No,,No,,32 MB,32 MB,8 GB,,Dedicated Slot,800 mAh
858,Samsung,Galaxy S10 Lite,SM-G770FZKTINU,"51,000","45,999",9% off,4.5,"12,168 Ratings & 2,998 Reviews",Nano SIM,Dual Sim,Smartphones,Yes,17.02 cm (6.7 inch),Yes,48MP + 12MP + 5MP,Yes,32MP Front Camera,512 GB,8 GB,1 TB,,Hybrid Slot,4500 mAh
859,Redmi,Note 9,M2003J15SI,"15,895","15,895",,4.4,245 Ratings & 13 Reviews,,Dual Sim,Smartphones,Yes,16.59 cm (6.53 inch),Yes,48MP Rear Camera,Yes,,128 GB,4 GB,,,Hybrid Slot,5020 mAh
860,Vivo,Y90,1908,"8,290","8,290",,4.3,"3,132 Ratings & 218 Reviews",Nano SIM,Dual Sim,Smartphones,Yes,15.8 cm (6.22 inch),Yes,8MP Rear Camera,Yes,5MP Front Camera,16 GB,2 GB,256 GB,microSD,Dedicated Slot,4030 mAh
861,KXD,M2+,M2+,"1,399",799,42% off,3.6,5 Ratings & 1 Reviews,Micro SIM,Dual Sim,Feature Phones,No,4.5 cm (1.77 inch),Yes,1.3MP Rear Camera,No,,32 MB,32 MB,32 GB,Micro SD,Dedicated Slot,2500 mAh
862,Jmax,M43 Combo of two,M43 Combo of two,"1,399","1,399",,3.8,74 Ratings & 5 Reviews,,Dual Sim,Feature Phones,No,4.57 cm (1.8 inch),,1.3MP Rear Camera,,,32 MB,32 MB,,,Dedicated Slot,1050 mAh
863,Jmax,M43 Combo of two,M43 Combo of two,"1,399","1,399",,3.8,74 Ratings & 5 Reviews,,Dual Sim,Feature Phones,No,4.57 cm (1.8 inch),,1.3MP Rear Camera,,,32 MB,32 MB,,,Dedicated Slot,1050 mAh
864,Redmi,Redmi Y1,MDI6S,"9,550","9,298",2% off,4.3,"19,668 Ratings & 1,700 Reviews",Nano SIM and Nano SIM,Dual Sim,Smartphones,Yes,13.97 cm (5.5 inch),Yes,13MP Rear Camera,Yes,16MP Front Camera,32 GB,3 GB,128 GB,microSD (VFAT Format),Dedicated Slot,3080 mAh
865,Vivo,V17,Vivo 1919/PD1948F_EX,"27,990","24,990",10% off,4.5,"8,195 Ratings & 750 Reviews",Nano SIM + Nano SIM,Dual Sim,Smartphones,Yes,16.36 cm (6.44 inch),Yes,48MP + 8MP + 2MP + 2MP,Yes,32MP Front Camera,128 GB,8 GB,256 GB,,Dedicated Slot,4500 mAh
866,MU,M370,M370,920,920,,4.3,367 Ratings & 22 Reviews,,Dual Sim,Feature Phones,No,3.66 cm (1.44 inch),Yes,0.3MP Rear Camera,No,,32 MB,32 MB,,,Dedicated Slot,700 mAh
867,Samsung,Galaxy M21,M215FLBGINS,"17,999","17,999",,4.3,882 Ratings & 69 Reviews,,Dual Sim,Smartphones,Yes,16.26 cm (6.4 inch),,48MP Rear Camera,,,128 GB,6 GB,,,Dedicated Slot,6000 mAh
868,Vivo,Y93,(Vivo 1815/PD1818CF_EX),"15,990","13,990",12% off,4.4,"3,383 Ratings & 285 Reviews",Nano SIM + Nano SIM,Dual Sim,Smartphones,Yes,15.8 cm (6.22 inch),Yes,13MP + 2MP,Yes,8MP Front Camera,32 GB,4 GB,256 GB,microSD,Dedicated Slot,4030 mAh
869,Nokia,215 4G DS 2020,12QENB21A01,"3,549","3,549",,3.5,26 Ratings & 3 Reviews,Nano,Dual Sim,Feature Phones,No,6.1 cm (2.4 inch),No,,No,,128 MB,64 MB,32 GB,microSD,Dedicated Slot,1150 mAh
870,Kechaoda,A 31,A31,"1,175",915,22% off,4.3,60 Ratings & 5 Reviews,Nano SIM,Dual Sim,Feature Phones,No,3.66 cm (1.44 inch),,0.3MP Rear Camera,,,32 MB,32 MB,,,Dedicated Slot,800 mAh
871,Apple,iPhone 8,MQ6M2HN/A,"39,900","38,999",2% off,4.5,"11,114 Ratings & 789 Reviews",Nano SIM,Single Sim,Smartphones,Yes,11.94 cm (4.7 inch),Yes,12MP Rear Camera,Yes,7MP Front Camera,64 GB,,,,,
872,Karbonn,k24+,k24+,"1,098","1,098",,3.9,422 Ratings & 37 Reviews,,Dual Sim,Feature Phones,No,6.1 cm (2.4 inch),Yes,0.3MP Rear Camera,,,32 MB,32 MB,32 GB,Micro SD,Dedicated Slot,1800 mAh
873,Nokia,150 DS 2020,12GMNB21A01 / TA-1235/NOKIA 150 DS,"2,428","2,428",,4.1,"2,959 Ratings & 249 Reviews",Mini SIM,Dual Sim,Feature Phones,No,6.1 cm (2.4 inch),Yes,0.3MP Rear Camera,Yes,,4 MB,4 MB,32 GB,microSD,Dedicated Slot,1020 mAh
874,Karbonn,K24+,K24+,"1,089","1,089",,3.9,"4,099 Ratings & 432 Reviews",,Dual Sim,Feature Phones,No,6.1 cm (2.4 inch),Yes,0.3MP Rear Camera,,,,,16 GB,,Dedicated Slot,1600 mAh
875,OPPO,Reno2 Z,CPH1945,"32,990","27,490",16% off,4.5,"4,861 Ratings & 543 Reviews",Dual Nano SIM,Dual Sim,Smartphones,Yes,16.51 cm (6.5 inch),Yes,48MP + 8MP + 2MP + 2MP,Yes,16MP Front Camera,256 GB,8 GB,256 GB,,Dedicated Slot,4000 mAh
876,Coolpad,Mega 5M,Mega 5M,"4,550","3,850",15% off,3.6,"1,151 Ratings & 100 Reviews",,Dual Sim,Smartphones,Yes,12.7 cm (5 inch),,5MP Rear Camera,,2MP Front Camera,16 GB,1 GB,32 GB,microSD,Dedicated Slot,2000 mAh
877,Karbonn,K5 Plus,K5 Plus,"1,090",888,18% off,4,940 Ratings & 80 Reviews,Normal SIM,Dual Sim,Feature Phones,No,4.57 cm (1.8 inch),,0.8MP Rear Camera,,,32 MB,32 MB,,,Dedicated Slot,1750 mAh
878,OPPO,F5 Youth,CPH1725,"12,449","12,449",,4.3,"8,643 Ratings & 1,182 Reviews",Dual Nano Sim Cards,Dual Sim,Smartphones,Yes,15.24 cm (6 inch),Yes,13MP Rear Camera,Yes,16MP Front Camera,32 GB,3 GB,256 GB,microSD,Dedicated Slot,3200 mAh
879,Nokia,215 4G DS 2020,12QENE21A01,"3,549","3,549",,3.5,26 Ratings & 3 Reviews,Nano,Dual Sim,Feature Phones,No,6.1 cm (2.4 inch),No,,No,,128 MB,64 MB,32 GB,microSD,Dedicated Slot,1150 mAh
880,Uismart,Ui-06,Ui06,"1,450","1,450",,2.6,,Full Sim Size,Dual Sim,Feature Phones,No,4.5 cm (1.77 inch),,0.01MP Rear Camera,,,256 MB,512 MB,,,Dedicated Slot,1050 mAh
881,Kechaoda,A18,A18,932,932,,3.9,37 Ratings & 2 Reviews,,Dual Sim,Feature Phones,No,2.9 cm (1.14 inch),,1.3MP Rear Camera,,,32 MB,2 MB,,,Dedicated Slot,800 mAh
882,Kechaoda,A18,A18,898,898,1% off,3.9,37 Ratings & 2 Reviews,,Dual Sim,Feature Phones,No,2.9 cm (1.14 inch),,1.3MP Rear Camera,,,32 MB,2 MB,,,Dedicated Slot,800 mAh
883,Nokia,150 DS 2020,12GMNR21A01,"2,546","2,428",4% off,4.1,"2,959 Ratings & 249 Reviews",Mini SIM,Dual Sim,Feature Phones,No,6.1 cm (2.4 inch),Yes,0.3MP Rear Camera,Yes,,4 MB,4 MB,32 GB,microSD,Dedicated Slot,1020 mAh
884,Uismart,Ui-06,Ui06,"1,450","1,450",,2.6,,Full Sim Size,Dual Sim,Feature Phones,No,4.5 cm (1.77 inch),,0.01MP Rear Camera,,,256 MB,512 MB,,,Dedicated Slot,1050 mAh
885,Uismart,Ui-06,Ui06,"1,450","1,450",,2.6,,Full Sim Size,Dual Sim,Feature Phones,No,4.5 cm (1.77 inch),,0.01MP Rear Camera,,,256 MB,512 MB,,,Dedicated Slot,1050 mAh
886,Lenovo,A7,L19111,"8,490","7,490",11% off,4,39 Ratings & 6 Reviews,Nano,Dual Sim,Smartphones,Yes,15.47 cm (6.09 inch),Yes,13MP Rear Camera,Yes,,32 GB,2 GB,128 GB,MicroSD,Dedicated Slot,4000 mAh
887,I,K50,K50,899,899,,3.7,"3,154 Ratings & 363 Reviews",,Dual Sim,Feature Phones,No,7.11 cm (2.8 inch),,0.3MP Rear Camera,,,64 MB,32 MB,,,Dedicated Slot,2000 Mah
888,Karbonn,K5 Plus,K5 Plus,"1,090",888,18% off,4,940 Ratings & 80 Reviews,Normal SIM,Dual Sim,Feature Phones,No,4.57 cm (1.8 inch),,0.8MP Rear Camera,,,32 MB,32 MB,,,Dedicated Slot,1750 mAh
889,Redmi,Redmi 5A,MCI3B,"7,299","7,299",,4.5,"12,30,205 Ratings & 1,53,070 Reviews",Dual Nano SIM,Dual Sim,Smartphones,Yes,12.7 cm (5 inch),Yes,13MP Rear Camera,Yes,5MP Front Camera,16 GB,2 GB,128 GB,microSD,Dedicated Slot,3000 mAh
890,Uismart,Ui-06,Ui06,"1,450","1,450",,2.6,,Full Sim Size,Dual Sim,Feature Phones,No,4.5 cm (1.77 inch),,0.01MP Rear Camera,,,256 MB,512 MB,,,Dedicated Slot,1050 mAh
891,Uismart,Ui-06,Ui06,"1,450","1,450",,2.6,,Full Sim Size,Dual Sim,Feature Phones,No,4.5 cm (1.77 inch),,0.01MP Rear Camera,,,256 MB,512 MB,,,Dedicated Slot,1050 mAh
892,Uismart,Ui-06,Ui06,"1,450","1,450",,2.6,,Full Sim Size,Dual Sim,Feature Phones,No,4.5 cm (1.77 inch),,0.01MP Rear Camera,,,256 MB,512 MB,,,Dedicated Slot,1050 mAh
893,Kechaoda,A18,A18,932,932,,3.9,37 Ratings & 2 Reviews,,Dual Sim,Feature Phones,No,2.9 cm (1.14 inch),,1.3MP Rear Camera,,,32 MB,2 MB,,,Dedicated Slot,800 mAh
894,Kechaoda,A18,A18,898,898,1% off,3.9,37 Ratings & 2 Reviews,,Dual Sim,Feature Phones,No,2.9 cm (1.14 inch),,1.3MP Rear Camera,,,32 MB,2 MB,,,Dedicated Slot,800 mAh
895,Coolpad,Mega 5M,Mega 5M,"4,550","3,850",15% off,3.6,"1,151 Ratings & 100 Reviews",,Dual Sim,Smartphones,Yes,12.7 cm (5 inch),,5MP Rear Camera,,2MP Front Camera,16 GB,1 GB,32 GB,microSD,Dedicated Slot,2000 mAh
896,Lenovo,A7,L19111,"8,490","7,490",11% off,4,39 Ratings & 6 Reviews,Nano,Dual Sim,Smartphones,Yes,15.47 cm (6.09 inch),Yes,13MP Rear Camera,Yes,,32 GB,2 GB,128 GB,MicroSD,Dedicated Slot,4000 mAh
897,OPPO,F5 Youth,CPH1725,"12,449","12,449",,4.3,"8,643 Ratings & 1,182 Reviews",Dual Nano Sim Cards,Dual Sim,Smartphones,Yes,15.24 cm (6 inch),Yes,13MP Rear Camera,Yes,16MP Front Camera,32 GB,3 GB,256 GB,microSD,Dedicated Slot,3200 mAh
898,Blackbear,A1 Aura Combo of Two Mobiles,A1 Aura Combo of Two Mobiles,"1,798","1,798",,3,2 Ratings & 1 Reviews,,Dual Sim,Feature Phones,No,4.57 cm (1.8 inch),,1.8MP Rear Camera,,,64 MB,64 MB,,,,2200 mAh
899,LG,W30 Pro,LM-X600IM,"14,999","14,999",,3.9,144 Ratings & 24 Reviews,Nano,Dual Sim,Smartphones,Yes,15.77 cm (6.21 inch),Yes,13MP + 13MP + 8MP + 5MP,,16MP Front Camera,64 GB,4 GB,512 GB,MicroSD,Dedicated Slot,4050 mAh
900,OPPO,Find X,CPH1871,"60,990","60,990",,4.6,442 Ratings & 82 Reviews,Dual Nano Sim,Dual Sim,Smartphones,Yes,16.26 cm (6.4 inch),Yes,16MP + 20MP,Yes,25MP Front Camera,256 GB,8 GB,,,Dedicated Slot,3730 mAh
901,Itel,A48,L6006,"6,280","6,280",,4,21 Ratings & 1 Reviews,NAno,Dual Sim,Smartphones,Yes,15.49 cm (6.1 inch),Yes,5MP Rear Camera,Yes,5MP Front Camera,32 GB,2 GB,128 GB,Micro SD,Dedicated Slot,3000 mAh
902,Jivi,N444,N444,990,990,,3.2,10 Ratings & 0 Reviews,,Dual Sim,Feature Phones,No,5.33 cm (2.1 inch),,1.3MP Rear Camera,,,24 MB,24 MB,,,Dedicated Slot,1750 mAh
903,Redmi,Redmi 6 Pro,M1805D1SI,"11,269","11,269",,4.3,"11,017 Ratings & 815 Reviews",,Dual Sim,Smartphones,Yes,14.83 cm (5.84 inch),Yes,12MP + 5MP,Yes,5MP Front Camera,32 GB,3 GB,256 GB,microSD,Dedicated Slot,4000 mAh
904,Itel,A25,L5002,"4,830","4,830",,4.3,96 Ratings & 8 Reviews,Micro,Dual Sim,Smartphones,Yes,12.7 cm (5 inch),Yes,5MP Rear Camera,Yes,2MP Front Camera,16 GB,1 GB,32 GB,Micro SD,Dedicated Slot,3020 mAh
905,Easyfone,Udaan 2,A2020,"2,290","1,999",12% off,3.9,28 Ratings & 7 Reviews,Standard,Dual Sim,Feature Phones,No,4.5 cm (1.77 inch),Yes,0.08MP Rear Camera,No,,32 MB,32 MB,16 GB,microSD,Dedicated Slot,800 mAh
906,Lenovo,K8 Plus,PA8C0019IN/PA8C0023IN,"10,999","10,999",,4.1,"3,06,447 Ratings & 51,803 Reviews",Nano SIM,Dual Sim,Smartphones,Yes,13.21 cm (5.2 inch),Yes,13MP + 5MP,Yes,8MP Front Camera,32 GB,3 GB,128 GB,microSD,Dedicated Slot,4000 mAh
907,Huawei,Y9 Prime 2019,STK - L22,"19,990","16,899",15% off,4.3,987 Ratings & 107 Reviews,,Dual Sim,Smartphones,Yes,16.74 cm (6.59 inch),Yes,16MP + 8MP + 2MP,Yes,16MP Front Camera,128 GB,4 GB,,,Dedicated Slot,4000 mAh
908,I,K 444,K444,999,999,,3.7,"1,281 Ratings & 116 Reviews",,Dual Sim,Feature Phones,No,6.1 cm (2.4 inch),,0.3MP Rear Camera,,,64 MB,32 MB,,,Dedicated Slot,2500 mAh
909,Nokia,125 DS,TA-1253,"2,140","2,065",3% off,3.8,73 Ratings & 7 Reviews,,Dual Sim,Feature Phones,No,6.1 cm (2.4 inch),,,,,4 MB,4 MB,,,Dedicated Slot,1020 mAh
910,OPPO,A5s,CPH1909,"12,990","12,990",,4.3,"29,417 Ratings & 2,208 Reviews",Dual Nano SIM,Dual Sim,Smartphones,Yes,15.75 cm (6.2 inch),Yes,13MP + 2MP,Yes,8MP Front Camera,32 GB,2 GB,256 GB,microSD,Dedicated Slot,4230 mAh
911,Cellecor,A 10,A 10,"1,499","1,399",6% off,2.8,5 Ratings & 0 Reviews,,Dual Sim,Feature Phones,No,6.1 cm (2.4 inch),,1MP Rear Camera,,,32 MB,32 MB,,,Dedicated Slot,2750 mAh
912,OPPO,A5s,CPH1909,"12,990","9,490",26% off,4.4,"4,375 Ratings & 343 Reviews",Dual Nano SIM,Dual Sim,Smartphones,Yes,15.75 cm (6.2 inch),Yes,13MP + 2MP,Yes,8MP Front Camera,32 GB,3 GB,256 GB,microSD,Dedicated Slot,4230 mAh
913,Lava,A3,A3,"1,099","1,099",,4.2,"15,278 Ratings & 1,881 Reviews",Full Size Sim,Dual Sim,Feature Phones,No,4.5 cm (1.77 inch),Yes,0.3MP Rear Camera,,,3 MB,4 MB,32 GB,microSD,Dedicated Slot,1750 mAh
914,Salora,Volt 2,Volt 2,799,799,,3.9,"1,058 Ratings & 134 Reviews",,Dual Sim,Feature Phones,No,4.57 cm (1.8 inch),,1.3MP Rear Camera,,,32 MB,32 MB,,,Dedicated Slot,2000 mAh
915,Apple,iPhone 12 Pro Max,MGDH3HN/A,"1,59,900","1,59,900",,4.7,185 Ratings & 16 Reviews,Nano + eSIM,Dual Sim,Smartphones,Yes,17.02 cm (6.7 inch),Yes,12MP + 12MP + 12MP,Yes,12MP Front Camera,512 GB,,,,,
916,OPPO,A9,CPH1938,"16,990","12,490",26% off,4.4,"1,305 Ratings & 77 Reviews",Dual Nano SIM,Dual Sim,Smartphones,Yes,16.59 cm (6.53 inch),Yes,16MP + 2MP,Yes,16MP Front Camera,128 GB,4 GB,256 GB,microSD,Hybrid Slot,4020 mAh
917,Samsung,Guru Music 2,SM-B310EZDDINS,"1,450","1,450",,4.3,"1,58,857 Ratings & 15,742 Reviews",,Dual Sim,Feature Phones,No,5.08 cm (2 inch),,,,,NA,,,,,800 mAh
918,Samsung,Galaxy Note 10 Plus,SM-N975FZSDINS / SM-N975FZS3INS,"85,000","54,999",35% off,4.6,"3,802 Ratings & 491 Reviews",,Dual Sim,Smartphones,Yes,17.27 cm (6.8 inch),Yes,12MP (Dual Aperture) + 12MP + 16MP + TOF,Yes,10MP Front Camera,256 GB,12 GB,1 TB,microSD,Hybrid Slot,4300 mAh
919,Redmi,Redmi Note 7,M1901F7I,"11,989","11,490",4% off,4.5,"1,77,342 Ratings & 16,556 Reviews",Nano SIM + Nano SIM,Dual Sim,Smartphones,Yes,16.0 cm (6.3 inch),Yes,12MP + 2MP,Yes,13MP Front Camera,64 GB,4 GB,256 GB,microSD,Hybrid Slot,4000 mAh
920,Intex,Turbo 108+,Turbo 108+,"1,095","1,095",,3.6,128 Ratings & 12 Reviews,,Dual Sim,Feature Phones,No,6.1 cm (2.4 inch),,0.3MP Rear Camera,,,32 MB,32 MB,,,Dedicated Slot,1300 mAh
921,Intex,Eco Selfie 2,Selfie 2,"1,040","1,040",,3.9,470 Ratings & 45 Reviews,,Dual Sim,Feature Phones,No,4.57 cm (1.8 inch),,0.08MP Rear Camera,,,34 MB,,,,,800 mAh
922,Nexus,Nexus 6P Special Edition,H1512,"42,998","42,998",,4.3,"1,201 Ratings & 257 Reviews",Nano SIM,Single Sim,Smartphones,Yes,14.48 cm (5.7 inch),Yes,12.3MP Rear Camera,Yes,8MP Front Camera,64 GB,3 GB,,,,3450 mAh
923,Lava,A5,LF5000_A5,"1,349","1,349",2% off,4.1,"3,595 Ratings & 380 Reviews",,Dual Sim,Feature Phones,No,6.1 cm (2.4 inch),Yes,0.3MP Rear Camera,,,24 MB,32 MB,32 GB,,Dedicated Slot,1000 mAh
924,Itel,IT2192,IT2192,"1,099",989,10% off,4.4,,,Dual Sim,Feature Phones,No,4.57 cm (1.8 inch),,0.3MP Rear Camera,,,0 MB,,,,Dedicated Slot,1000 mAh
925,Lava,A5,LF5000_A5,"1,360","1,249",8% off,4.1,"3,595 Ratings & 380 Reviews",,Dual Sim,Feature Phones,No,6.1 cm (2.4 inch),Yes,0.3MP Rear Camera,,,24 MB,32 MB,32 GB,,Dedicated Slot,1000 mAh
926,Coolpad,Mega 5C,Mega 5C,"4,540","4,540",,3.6,360 Ratings & 42 Reviews,,Dual Sim,Smartphones,Yes,13.84 cm (5.45 inch),Yes,5MP Rear Camera,Yes,5MP Front Camera,16 GB,1 GB,32 GB,microSD,Dedicated Slot,2500 mAh
927,Easyfone,Amico,Amico,"3,100","2,649",14% off,3.9,86 Ratings & 9 Reviews,Normal,Dual Sim,Feature Phones,No,5.59 cm (2.2 inch),Yes,,No,,32 MB,32 MB,,,Dedicated Slot,1000 mAh
